FIELD,ID,td_lmass,PAB_SFR_EX2,PAB_SFR_EX2_LIMIT,PAB_SFR_EX2_LIMIT_RAND,ir_UV_beta,PAB_SFR_EXCESS_LIMIT_RAND,MASS_BINS,ROLL_STD,ROLL_MAD,EXCESS_DIS_FIT,ROLL_MAD_FIT,ROLL_MAD_FIT_R,ROLL_MAD_FIT_TOP,ROLL_MAD_FIT_BOT
,44280,6.83,,1.3171870018841827,0.6973099249461367,4.1059,0.6973099249461367,2,2.606963242218298,1.059872424106484,0.42149954500715614,1.4682634814654016,-1.192453101526421,1.4682634814654016,-0.9166427215874404
,44280,6.83,,1.3171870018841827,1.1611488058992632,4.1059,1.1611488058992632,2,2.644462725691766,1.1105106150028736,0.8853384259602826,1.4052677624055576,-1.129457382466577,1.4052677624055576,-0.8536470025275964
,44280,6.83,,1.3171870018841827,1.4475214468053577,4.1059,1.4475214468053577,2,2.3815237455599365,1.1611488058992632,1.171711066866377,1.4475214468053577,-1.171711066866377,1.4475214468053577,-0.8959006869273964
,47656,6.86,,1.2636280593405664,1.246252892485797,4.1059,1.246252892485797,2,2.276977524489982,1.20370084919253,0.9800546098259288,1.3852846477964231,-1.119086365136555,1.3852846477964231,-0.8528880824766869
,47656,6.86,,1.330625465056142,1.2105068084874069,4.1059,1.2105068084874069,2,2.1890969206991944,1.2105068084874069,0.9443085258275388,1.332659946066601,-1.066461663406733,1.332659946066601,-0.8002633807468649
,37724,6.95,,-3.9761090403722434,-4.109889853796737,-1.495,-4.109889853796737,3,2.5059605998862082,1.228379850486602,-4.347251844619269,1.356448355959086,-1.119086365136555,1.356448355959086,-0.881724374314024
,16080,7.04,,1.305633778059509,1.681188152592782,-0.4144,1.681188152592782,3,2.545005287589478,1.246252892485797,1.4726624536075876,1.3802367658515715,-1.171711066866377,1.3802367658515715,-0.9631853678811826
,16039,7.06,,1.5513422230092098,1.976133963850304,-1.7874,1.976133963850304,3,1.817149709028065,1.267052090441956,1.7740163297178513,1.3841997183288517,-1.182082084196399,1.3841997183288517,-0.9799644500639464
,23274,7.07,,0.07492349369192919,-0.7932020738854932,-1.6048,-0.7932020738854932,3,1.8016466095400514,1.246252892485797,-0.9921156755915752,1.370624668572459,-1.171711066866377,1.370624668572459,-0.9727974651602951
,22443,7.07,,0.22030577053696243,0.26120028976075327,-1.7346,0.26120028976075327,3,1.7945998194674686,1.228379850486602,0.0622866880546713,1.317999966842637,-1.119086365136555,1.317999966842637,-0.920172763430473
,27660,7.08,,1.059102143591028,0.48894637485296655,0.249,0.48894637485296655,3,1.7929770961281042,1.2105068084874069,0.29323680557325527,1.2621712326864443,-1.066461663406733,1.2621712326864443,-0.8707520941270217
,19237,7.08,,0.10918431836625087,0.23583153121078237,-1.514,0.23583153121078237,3,1.7763988164904765,1.185827807193335,0.04012196193107109,1.2336038463926962,-1.0378942771129849,1.2336038463926962,-0.8421847078332736
,22600,7.09,,-3.3144803386441195,-3.26606749739734,-1.9461,-3.26606749739734,3,2.05983134141189,1.2105068084874069,-3.4585730342506804,1.2589672002600736,-1.066461663406733,1.2589672002600736,-0.8739561265533924
,32018,7.09,,-2.224080184616356,-2.2995719138361617,-1.7873,-2.2995719138361617,3,2.1056953433681813,1.228379850486602,-2.4920774506895023,1.3115919019898956,-1.119086365136555,1.3115919019898956,-0.9265808282832144
,23394,7.1,,0.7874362904851537,0.676223277998993,-1.1656,0.676223277998993,3,2.064941366133327,1.2105068084874069,0.48692177357202304,1.255763167833703,-1.066461663406733,1.255763167833703,-0.8771601589797631
,29999,7.12,,1.7201094406048383,1.9873759930272867,-1.8035,1.9873759930272867,4,1.7637040242235251,1.228379850486602,1.8044825534530586,1.3019798047107831,-1.119086365136555,1.3019798047107831,-0.9361929255623269
,45222,7.13,,1.810782741209017,1.462230197179316,4.1086,1.462230197179316,4,1.7430596733783024,1.246252892485797,1.2825407900314585,1.3514004740142345,-1.171711066866377,1.3514004740142345,-0.9920216597185196
,45222,7.13,,2.0888189523255174,1.909814038958849,4.1086,1.909814038958849,4,1.7351217819904092,1.267052090441956,1.7301246318109915,1.3617714913442565,-1.182082084196399,1.3617714913442565,-1.0023926770485416
,45222,7.13,,0.589375603820947,0.9882627536011053,4.1086,0.9882627536011053,4,1.7285130572811265,1.246252892485797,0.8085733464532479,1.3514004740142345,-1.171711066866377,1.3514004740142345,-0.9920216597185196
,45222,7.13,,0.8674118149374404,0.8775060202822824,4.1086,0.8775060202822824,4,1.7401259215606235,1.228379850486602,0.697816613134425,1.2987757722844124,-1.119086365136555,1.2987757722844124,-0.9393969579886976
,25348,7.16,,-1.6487434645311319,-2.2903373244081657,-1.7346,-2.2903373244081657,4,1.9202924110785868,1.246252892485797,-2.4604146342769107,1.341788376735122,-1.171711066866377,1.341788376735122,-1.0016337569976321
,34819,7.17,,-4.009072933879472,-4.237505826759743,-1.9461,-4.237505826759743,4,2.3413934931902256,1.267052090441956,-4.404379104202118,1.3489553616387733,-1.182082084196399,1.3489553616387733,-1.0152088067540248
,25934,7.18,,0.6896156567083647,0.8478089300129124,-1.5895,0.8478089300129124,4,2.138208710069077,1.246252892485797,0.6841396849969088,1.3353803118823806,-1.171711066866377,1.3353803118823806,-1.0080418218503735
,20401,7.2,,2.369191692581726,2.3085103234793145,4.7798,2.3085103234793145,4,2.0853254440479043,1.267052090441956,2.1512491433160528,1.3393432643596608,-1.182082084196399,1.3393432643596608,-1.0248209040331373
,27473,7.23,,0.06670054788531554,0.10245294665575666,-1.5579,0.10245294665575666,5,2.0863940297219647,1.246252892485797,-0.045196136228393025,1.3193601497505267,-1.171711066866377,1.3193601497505267,-1.0240619839822274
,20421,7.24,,1.2960614768704621,0.8209041608991887,0.7584,0.8209041608991887,5,2.0190331880491095,1.228379850486602,0.6764591104414097,1.263531415594334,-1.119086365136555,1.263531415594334,-0.974641314678776
,39828,7.26,,2.1933898255801574,1.6345812524186933,0.7584,1.6345812524186933,5,2.030956634709539,1.228379850486602,1.4965442668136562,1.2571233507415922,-1.119086365136555,1.2571233507415922,-0.9810493795315178
,32140,7.27,,0.1175403180283685,-0.32720396734308776,-1.5782,-0.32720396734308776,5,1.9552641121184815,1.228379850486602,-0.46203692052175427,1.2539193183152215,-1.119086365136555,1.2539193183152215,-0.9842534119578885
,48026,7.3,,1.190875163211048,0.9042681628346485,3.9143,0.9042681628346485,5,1.9510689586218464,1.228379850486602,0.779047306935094,1.2443072210361095,-1.119086365136555,1.2443072210361095,-0.9938655092370006
,31334,7.33,,0.37718060034641177,0.09675750091330393,-1.4669,0.09675750091330393,5,1.9304147128603633,1.228379850486602,-0.018851257707138025,1.234695123756997,-1.119086365136555,1.234695123756997,-1.003477606516113
,23425,7.36,,0.7110573147815429,0.30245191567947805,-1.2008,0.30245191567947805,5,1.7570354074340726,1.185827807193335,0.1964552543381486,1.1438909384543143,-1.0378942771129849,1.1438909384543143,-0.9318976157716554
,37494,7.36,,0.23525387287664712,-0.08351836074670915,-1.6514,-0.08351836074670915,5,0.8213506459684706,1.185827807193335,-0.1895150220880386,1.1438909384543143,-1.0378942771129849,1.1438909384543143,-0.9318976157716554
,32823,7.38,,-0.30043366610591793,-0.7714941243942883,-1.8672,-0.7714941243942883,5,0.9324705618919757,1.1105106150028736,-0.8710827208828764,1.100309879693994,-1.000721283205406,1.100309879693994,-0.9011326867168179
,31871,7.4,,2.603336430151655,2.300717656909638,0.7584,2.300717656909638,5,0.930791861308063,1.185827807193335,2.2075371252737916,1.0939018148412523,-1.000721283205406,1.0939018148412523,-0.9075407515695597
,31871,7.4,,2.742694820227148,1.8012016866582932,0.7584,1.8012016866582932,5,1.0028122671652326,1.228379850486602,1.708021155022447,1.1310748087488312,-1.0378942771129849,1.1310748087488312,-0.9447137454771386
,31871,7.4,,2.0062387991287998,2.252963264666453,0.7584,2.252963264666453,5,1.1222360434759426,1.267052090441956,2.1597827330306067,1.2122668967724013,-1.119086365136555,1.2122668967724013,-1.0259058335007087
,31871,7.4,,2.145597189204293,2.1905848420128655,0.7584,2.1905848420128655,5,1.1798633289100147,1.3295068246058337,2.0974043103770192,1.2122668967724013,-1.119086365136555,1.2122668967724013,-1.0259058335007087
,26910,7.41,,0.029744445058715208,0.3611065599410752,-0.236,0.3611065599410752,6,1.1210895268042225,1.3295068246058337,0.2711300607315996,1.2090628643460306,-1.119086365136555,1.2090628643460306,-1.0291098659270794
,26910,7.41,,0.04406190902247875,-0.8727739313785916,-0.236,-0.8727739313785916,6,1.2589537439583478,1.3295068246058337,-0.9627504305880672,1.2090628643460306,-1.119086365136555,1.2090628643460306,-1.0291098659270794
,26910,7.41,,0.03656920737767155,-0.035635197647027717,-0.236,-0.035635197647027717,6,1.2673458762433816,1.228379850486602,-0.1256116968565033,1.1718898704384517,-1.0819133712289761,1.1718898704384517,-0.9919368720195005
,23108,7.41,,-2.423131315811289,-2.6318790517544874,-1.4366,-2.6318790517544874,6,1.6599646565855481,1.228379850486602,-2.721855550963963,1.1718898704384517,-1.0819133712289761,1.1718898704384517,-0.9919368720195005
,26910,7.41,,0.037237146703522406,-0.4682316587031634,-0.236,-0.4682316587031634,6,1.6780914574711043,1.228379850486602,-0.558208157912639,1.1718898704384517,-1.0819133712289761,1.1718898704384517,-0.9919368720195005
,36000,7.42,,1.5124412817792336,1.4399717251298743,3.2776,1.4399717251298743,6,1.6501860635122152,1.228379850486602,1.3531992583467694,1.168685838012081,-1.0819133712289761,1.168685838012081,-0.9951409044458712
,15908,7.42,,-2.212776344381231,-2.0504018414325014,-2.2428,-2.0504018414325014,6,1.7333701885444348,1.228379850486602,-2.1371743082156063,1.168685838012081,-1.0819133712289761,1.168685838012081,-0.9951409044458712
,40188,7.42,,1.577955893053605,1.4221782265473801,-1.6775,1.4221782265473801,6,1.6982233931070205,1.228379850486602,1.3354057597642752,1.168685838012081,-1.0819133712289761,1.168685838012081,-0.9951409044458712
,34903,7.43,,0.13682987588150652,-0.7610652643564499,-1.654,-0.7610652643564499,7,1.5463162430714688,1.185827807193335,-0.8446336987131842,1.0696535770654862,-0.986085142708752,1.0696535770654862,-0.9025167083520178
,34903,7.43,,0.12033375152418202,0.2722581610171737,-1.654,0.2722581610171737,7,1.3286509792433991,1.185827807193335,0.18868972666043948,1.0549709545637322,-0.971402520206998,1.0549709545637322,-0.8878340858502638
,20016,7.44,,1.7470638913250744,1.4781885134151813,-1.5782,1.4781885134151813,7,1.436060140430517,1.185827807193335,1.3978241114848178,1.0517669221373616,-0.971402520206998,1.0517669221373616,-0.8910381182766345
,37608,7.44,,0.7442653672208659,0.007324929824566562,-1.8672,0.007324929824566562,7,1.4185213272347612,1.1105106150028736,-0.07303947210579698,1.0338938801381665,-0.953529478207803,1.0338938801381665,-0.8731650762774394
,20320,7.46,,-1.575370014292651,-2.19256145948924,-1.0728,-2.19256145948924,7,1.5591334358918838,1.185827807193335,-2.2665177965668617,1.0453588572846197,-0.971402520206998,1.0453588572846197,-0.8974461831293763
,21260,7.46,,-0.1406773597031622,-0.4435002153292521,-1.3277,-0.4435002153292521,7,1.3413938110499606,1.185827807193335,-0.5174565524068738,1.0453588572846197,-0.971402520206998,1.0453588572846197,-0.8974461831293763
,26646,7.48,,-0.34218962591441937,-1.2458927607434136,-1.3277,-1.2458927607434136,7,1.3850400601580646,1.2281997846154102,-1.313441032968294,1.0536334149336324,-0.986085142708752,1.0536334149336324,-0.9185368704838717
GS4,26646,7.48,-0.09927400245751727,,,-1.3277,-0.09927400245751727,7,1.261661494170097,1.099384781044256,-0.16682227468239763,1.0389507924318784,-0.971402520206998,1.0389507924318784,-0.9038542479821177
,27689,7.5,,0.8398041823048268,1.0292031389284753,0.0331,1.0292031389284753,8,1.176529178807863,1.0087329462647903,0.9680629315563363,1.0265468884443407,-0.9654066810722017,1.0265468884443407,-0.9042664737000627
,27689,7.5,,0.839684755627355,1.1583014499552484,0.0331,1.1583014499552484,8,1.1422181019235864,1.0087329462647903,1.0971612425831094,1.0412295109460947,-0.9800893035739557,1.0412295109460947,-0.9189490962018168
,27689,7.5,,0.8395222274466883,1.3553623592120254,0.0331,1.3553623592120254,8,1.196717079042048,1.0087329462647903,1.2942221518398864,1.0412295109460947,-0.9800893035739557,1.0412295109460947,-0.9189490962018168
,27689,7.5,,0.8394028007692165,0.8265599995313928,0.0331,0.8265599995313928,8,1.2166103863137947,0.9462654582178769,0.7654197921592538,1.0265468884443407,-0.9654066810722017,1.0265468884443407,-0.9042664737000627
,33609,7.5,,2.3481078893987775,1.9104644256120995,-0.8288,1.9104644256120995,8,1.2739013643121557,0.9462654582178769,1.8493242182399605,1.0265468884443407,-0.9654066810722017,1.0265468884443407,-0.9042664737000627
,33496,7.51,,0.16338031205257586,0.18924537851732204,-1.9728,0.18924537851732204,8,1.2716555944593353,0.9462654582178769,0.13130920357155373,0.9748527506812401,-0.9169165757354718,0.9748527506812401,-0.8589804007897035
,12088,7.51,,0.7267927904219007,0.9802744508508965,-1.9119,0.9802744508508965,8,0.9499795357061811,0.9842686022260009,0.9223382759051282,1.0004805281923659,-0.9425443532465976,1.0004805281923659,-0.8846081783008294
,33496,7.51,,0.24332243298399625,-0.7211804927138115,-1.9728,-0.7211804927138115,8,0.9861385804148057,0.9842686022260009,-0.7791166676595798,1.0004805281923659,-0.9425443532465976,1.0004805281923659,-0.8846081783008294
,35390,7.52,,1.7476172571681778,1.2667730361698282,0.0552,1.2667730361698282,8,0.7794707448682191,1.0087329462647903,1.2120408936504306,1.0201388235915994,-0.9654066810722017,1.0201388235915994,-0.9106745385528041
,23054,7.53,,0.4947383539378569,0.5490193464301873,-1.1609,0.5490193464301873,8,0.7221849910775652,0.9842686022260009,0.49749123633716086,0.9940724633396242,-0.9425443532465977,0.9940724633396242,-0.8910162431535712
,20818,7.54,,0.7806347265493383,0.7529133382017872,-1.6712,0.7529133382017872,9,0.7200363824008832,0.9422713068427725,0.7045892605351314,0.9450345760606581,-0.8967104983940023,0.9450345760606581,-0.8483864207273465
,37098,7.55,,-0.7402445868850395,-0.8614344242355744,0.181,-0.8614344242355744,9,0.8818082905467968,0.9422713068427725,-0.9065544694758595,0.959566417930779,-0.9144463726904939,0.959566417930779,-0.8693263274502088
,35536,7.56,,-0.3108247142767864,-0.5624548596872243,-1.1523,-0.5624548596872243,9,0.9132556057931206,0.8908870915584655,-0.6043708725011387,0.9307346079932823,-0.8888185951793679,0.9307346079932823,-0.8469025823654535
,31639,7.59,,0.29814223150003816,-0.4195220023795505,-1.6712,-0.4195220023795505,9,0.9382607655681098,0.875139975830437,-0.45182591791435245,0.8901621253328322,-0.8578582097980303,0.8901621253328322,-0.8255542942632283
,31639,7.59,,0.2083934819661346,0.19762494601877112,-1.6712,0.19762494601877112,9,0.7509484223586836,0.8671041778070829,0.16532103048396918,0.858907438118018,-0.826603522583216,0.858907438118018,-0.7942996070484141
,33175,7.6,,0.25104189352796924,0.34958882044861683,-1.822,0.34958882044861683,9,0.7538910072303014,0.8546216771242434,0.3204889373401856,0.8409750662948132,-0.811875183186382,0.8409750662948132,-0.7827753000779507
,35017,7.6,,0.635161152274905,-0.16320009714958306,-1.663,-0.16320009714958306,9,0.699235879998077,0.8371844647721526,-0.1922999802580143,0.8409750662948132,-0.811875183186382,0.8409750662948132,-0.7827753000779507
,33175,7.6,,0.25960535462054013,-0.0698275892871858,-1.822,-0.0698275892871858,9,0.6491160024976025,0.8237320802152908,-0.09892747239561706,0.8081818704057682,-0.7790819872973369,0.8081818704057682,-0.7499821041889057
,31985,7.61,,2.4227909693448835,2.009466077688269,6.655,2.009466077688269,9,0.8175737798932255,0.8237320802152908,1.9835702270062088,0.804977837979397,-0.7790819872973369,0.804977837979397,-0.7531861366152768
,36127,7.61,,0.826841297357823,-0.4058548654907319,-1.6271,-0.4058548654907319,9,0.8251807705733604,0.7961991426467385,-0.43175071617279204,0.804977837979397,-0.7790819872973369,0.804977837979397,-0.7531861366152768
,27624,7.62,,0.008745108330029394,-0.4128512664561612,-1.9494,-0.4128512664561612,10,0.8020019366636015,0.7662796943753691,-0.43554308471185066,0.7949253678028634,-0.7722335495471739,0.7949253678028634,-0.7495417312914845
,33739,7.62,,-0.5711197043309735,-0.6405059186619635,-1.347,-0.6405059186619635,10,0.779395556874004,0.7662796943753691,-0.6631977369176529,0.7949253678028634,-0.7722335495471739,0.7949253678028634,-0.7495417312914845
,27629,7.64,,0.2578826322957417,0.37765543009848046,-1.803,0.37765543009848046,10,0.7620953445911853,0.7569893012791186,0.3613716766955324,0.788517302950122,-0.7722335495471739,0.788517302950122,-0.7559497961442259
,32713,7.64,,1.4550655149916083,1.3975594466835717,-0.4144,1.3975594466835717,10,0.8416361316826378,0.7569893012791186,1.3812756932806236,0.788517302950122,-0.7722335495471739,0.788517302950122,-0.7559497961442259
,32713,7.64,,1.5161191442140507,1.1143844155243046,-0.4144,1.1143844155243046,10,0.8825423424921032,0.7662796943753691,1.0981006621213565,0.795365740700285,-0.7790819872973369,0.795365740700285,-0.7627982338943888
,24641,7.65,,0.22340541826865024,0.3943900070060049,-1.0839,0.3943900070060049,10,0.8826219134396281,0.7569893012791186,0.3813102860294275,0.7853479508859942,-0.7722682299094168,0.7853479508859942,-0.7591885089328394
,37614,7.65,,-0.4924080511711433,-0.6427301723678875,-1.5662,-0.6427301723678875,10,0.9261655787621227,0.7569893012791186,-0.6558098933444649,0.7853479508859942,-0.7722682299094168,0.7853479508859942,-0.7591885089328394
,37685,7.66,,-0.6708881486983147,-0.7155952445230129,0.2526,-0.7155952445230129,10,0.9768839293250602,0.7569893012791186,-0.7254709330732192,0.782143918459623,-0.7722682299094168,0.782143918459623,-0.7623925413592105
,44263,7.66,,1.607412218920782,1.706203759078452,5.0433,1.706203759078452,10,0.9191101354795654,0.7662796943753691,1.6963280705282457,0.8217508717365882,-0.811875183186382,0.8217508717365882,-0.8019994946361757
,44263,7.66,,1.5972373974850207,1.248031287472724,5.0433,1.248031287472724,10,0.9430173765841348,0.7938126319439214,1.2381555989225177,0.8217508717365882,-0.811875183186382,0.8217508717365882,-0.8019994946361757
,44263,7.66,,1.6355162954224873,1.8765176206593388,5.0433,1.8765176206593388,10,1.004335825443974,0.7938126319439214,1.8666419321091325,0.8217508717365882,-0.811875183186382,0.8217508717365882,-0.8019994946361757
,44263,7.66,,1.625341473986719,1.0634755822025745,5.0433,1.0634755822025745,10,0.908252994843554,0.7938126319439214,1.0535998936523683,0.8217508717365882,-0.811875183186382,0.8217508717365882,-0.8019994946361757
GN5,33249,7.67,0.8101161610355652,,,-1.9463,0.8101161610355652,11,0.8970887861702659,0.7855907126960076,0.8034445049117296,0.7979522424094903,-0.7912805862856547,0.7979522424094903,-0.7846089301618191
,14701,7.67,,0.7061676231868292,0.49160002957800253,-0.7482,0.49160002957800253,11,0.8784200403651217,0.7569893012791186,0.48492837345416695,0.7789398860332524,-0.7722682299094168,0.7789398860332524,-0.7655965737855812
,33249,7.67,,0.17753941506577942,-0.056483295791545096,-1.9463,-0.056483295791545096,11,0.8999488565262376,0.7569893012791186,-0.06315495191538067,0.7789398860332524,-0.7722682299094168,0.7789398860332524,-0.7655965737855812
,33249,7.67,,-0.028192353467617615,0.23552245441499675,-1.9463,0.23552245441499675,11,0.905709856050465,0.7370469154577993,0.22885079829116117,0.7521170187400721,-0.7454453626162365,0.7521170187400721,-0.7387737064924009
,33249,7.67,,0.21573941568431731,-0.14012751430218717,-1.9463,-0.14012751430218717,11,0.840586310841069,0.7370469154577993,-0.14679917042602275,0.7521170187400721,-0.7454453626162365,0.7521170187400721,-0.7387737064924009
,33249,7.67,,-0.06639235408614841,-0.20951016401603173,-1.9463,-0.20951016401603173,11,0.7605271365118133,0.7183878686184122,-0.2161818201398673,0.7217017529280109,-0.7150300968041753,0.7217017529280109,-0.7083584406803397
,25995,7.68,,-1.7785225065859769,-6.789007211676845,-1.9463,-6.789007211676845,12,2.429096759072558,0.7370469154577993,-6.79247483537431,0.7489129863137014,-0.7454453626162365,0.7489129863137014,-0.7419777389187716
,34312,7.68,,0.42495291099675847,0.005275578333709285,-2.0451,0.005275578333709285,12,2.381112356996478,0.7183878686184122,0.001807954636244391,0.7184977205016402,-0.7150300968041753,0.7184977205016402,-0.7115624731067104
,34312,7.68,,0.4028286299850594,0.42020590845184125,-2.0451,0.42020590845184125,12,2.2774339965488424,0.6791627084454502,0.41673828475437635,0.687361122423857,-0.6838934987263922,0.687361122423857,-0.6804258750289273
,34312,7.68,,0.5570724135289071,0.7971120664084099,-2.0451,0.7971120664084099,12,2.2596846524309595,0.6791627084454502,0.793644442710945,0.687361122423857,-0.6838934987263922,0.687361122423857,-0.6804258750289273
,34312,7.68,,0.5349481325172152,0.6831484596516264,-2.0451,0.6831484596516264,12,2.2522022859716286,0.662939316009757,0.6796808359541615,0.6749069101333721,-0.6714392864359072,0.6749069101333721,-0.6679716627384423
GN3,35455,7.69,-0.48882969327664405,,,-0.9712,-0.48882969327664405,12,2.227562197246019,0.662939316009757,-0.48909328454773826,0.6717028777070014,-0.6714392864359072,0.6717028777070014,-0.671175695164813
,35455,7.69,,-0.6544288627040888,-0.5996938539994705,-0.9712,-0.5996938539994705,12,2.2206871997380015,0.6416180455149255,-0.5999574452705647,0.6597674064021531,-0.6595038151310589,0.6597674064021531,-0.6592402238599647
,30727,7.7,,0.3734146948119774,0.28782178918520906,-2.115,0.28782178918520906,12,2.2229564780889244,0.6416180455149255,0.29076223034048554,0.6565633739757825,-0.6595038151310589,0.6565633739757825,-0.6624442562863354
,30727,7.7,,0.387333668565468,1.0010373209545025,-2.115,1.0010373209545025,12,2.2779889107809757,0.6416180455149255,1.003977762109779,0.6565633739757825,-0.6595038151310589,0.6565633739757825,-0.6624442562863354
,30727,7.7,,0.34975632595352146,0.04648450113610658,-2.115,0.04648450113610658,12,2.2829148514224293,0.6416180455149255,0.049424942291383056,0.6565633739757825,-0.6595038151310589,0.6565633739757825,-0.6624442562863354
,30727,7.7,,0.410992037423924,0.5961828513859262,-2.115,0.5961828513859262,12,0.5337726859581626,0.620099886330717,0.5991232925412027,0.6271499417675254,-0.6300903829228018,0.6271499417675254,-0.6330308240780783
,20623,7.71,,-2.1771432107019573,-2.6671614459766113,-1.142,-2.6671614459766113,13,1.0766676701790894,0.6416180455149255,-2.661016972394964,0.6533593415494118,-0.6595038151310589,0.6533593415494118,-0.6656482887127061
